ABBloodGroupTestResult,9_1_8655
ParathyroidHormone,Peptide
ParathyroidHormone,23_1_507
Anonymous-180,9_1_1257
Anonymous-180,23_1_734
WristJoint,NAMEDLimbJoint
WristJoint,23_1_11201
WristJoint,23_1_11202
WristJoint,23_1_11203
WristJoint,23_1_11204
Anonymous-181,9_1_1258
Anonymous-181,23_1_765
InwardRotation,InwardOutwardRotation
TeresMajorMuscle,NAMEDStriatedMuscle
TeresMajorMuscle,23_1_1808
TeresMajorMuscle,23_1_6792
Anonymous-182,9_1_1259
Anonymous-182,23_1_767
SecondMetatarsoPhalangealJoint,MetatarsoPhalangealJoint
SecondMetatarsoPhalangealJoint,23_1_4140
FirstDorsalInterosseusMuscleOfFoot,9_1_3820
Anonymous-183,9_1_10074
Anonymous-183,23_1_687
Anonymous-184,9_1_8649
Anonymous-184,23_1_206
Anonymous-185,9_1_1262
Anonymous-185,23_1_682
MovingSideways,Moving
Anonymous-186,9_1_1263
Anonymous-186,23_1_680
IntrinsicallyNormalBodyStructure,9_1_1552
Anonymous-187,9_1_1264
PelvicPartOfTrunk,NAMEDTrunkBodyPart
PelvicPartOfTrunk,23_1_16
PelvicPartOfTrunk,23_1_17
PelvicPartOfTrunk,23_1_1780
PelvicPartOfTrunk,23_1_6925
PelvicPartOfTrunk,23_1_6926
PelvicPartOfTrunk,23_1_6927
PelvicPartOfTrunk,23_1_6930
PelvicPartOfTrunk,23_1_8255
PelvicPartOfTrunk,23_1_8256
PelvicPartOfTrunk,23_1_8257
Anonymous-188,9_1_10075
Anonymous-188,23_1_534
Anonymous-189,9_1_11193
Anonymous-189,23_1_206
Anonymous-19,9_1_1267
Recess,9_1_6659
Anonymous-190,9_1_9098
Anonymous-190,23_1_419
Cusp,GenericInternalStructure
Cusp,23_1_612
PulmonaryValve,9_1_9204
PulmonaryValve,23_1_8945
PulmonaryValve,23_1_8946
PulmonaryValve,23_1_8947
Anonymous-191,9_1_1047
Anonymous-191,23_1_773
SeventeenHydroxyPregnenalone,NAMEDOrganicComplexChemical
SeventeenHydroxyPregnenalone,23_1_504
Anonymous-192,9_1_10753
Anonymous-192,23_1_774
Anonymous-193,9_1_1165
Anonymous-193,23_1_775
Anonymous-194,9_1_1268
Anonymous-194,23_1_754
Anonymous-195,9_1_1223
Anonymous-195,23_1_776
Dextran70,NAMEDActiveDrugIngredient
Anonymous-196,9_1_886
Anonymous-196,23_1_777
OculomotorNerve,CranialNerve
OculomotorNerve,23_1_7806
OculomotorNerve,23_1_7807
OculomotorNerve,23_1_7808
Anonymous-197,9_1_1269
Anonymous-197,23_1_778
PectoralisMajor,PectoralisMuscle
PectoralisMajor,23_1_3933
PectoralisMajor,23_1_8198
PectoralisMajor,23_1_8199
PectoralisMajor,23_1_8200
Anonymous-198,9_1_12919
Anonymous-198,23_1_687
Anonymous-199,9_1_1270
Eminence,NAMEDSolidBoneDivisions
Navicular,TarsalBone
Navicular,23_1_2859
Navicular,23_1_7595
Anonymous-2,9_1_1271
Anonymous-2,23_1_780
FirstPlantarInterosseusMuscleOfFoot,9_1_3837
Anonymous-20,9_1_1272
Anonymous-20,23_1_782
LymphoidTissue,SoftTissue
LymphoidTissue,23_1_782
LymphaticSystem,AnatomicalSystem
LymphaticSystem,23_1_781
LymphaticSystem,23_1_6991
LymphaticSystem,23_1_6992
LymphaticSystem,23_1_6993
LymphaticSystem,23_1_6994
LymphaticSystem,23_1_6995
LymphaticSystem,23_1_6996
LymphaticSystem,23_1_6997
LymphaticSystem,23_1_6998
Anonymous-200,9_1_1257
Anonymous-200,23_1_682
Anonymous-201,9_1_1273
Anonymous-201,23_1_682
Anonymous-202,9_1_1274
T6root,ThoracicNerveRoot
Anonymous-203,9_1_1275
Anonymous-203,23_1_785
FourthIntercostalSpace,IntercostalSpace
FourthIntercostalSpace,23_1_5012
FourthIntercostalSpace,23_1_5234
Anonymous-204,9_1_1276
Anonymous-204,23_1_682
MetacarpoPhalangealJoint,NAMEDLimbJoint
MetacarpoPhalangealJoint,23_1_2976
Anonymous-205,9_1_1206
Anonymous-205,23_1_765
Anonymous-206,9_1_1277
Anonymous-206,23_1_785
NinthIntercostalSpace,IntercostalSpace
NinthIntercostalSpace,23_1_4397
NinthIntercostalSpace,23_1_7703
Anonymous-207,9_1_1278
Anonymous-207,23_1_789
LeftHeartVentricle,9_1_4889
LeftHeartVentricle,23_1_6691
LeftHeartVentricle,23_1_6692
LeftHeartVentricle,23_1_6693
LeftHeartVentricle,23_1_6694
MitralPapillaryMuscle,9_1_5376
MitralPapillaryMuscle,23_1_1401
Anonymous-208,9_1_13178
Anonymous-208,23_1_206
Anonymous-209,9_1_1006
Anonymous-209,23_1_790
FirstPalmarInterosseusMuscleOfHand,9_1_3836
Anonymous-21,9_1_1279
Anonymous-21,23_1_143
OrganDisplacementProcess,9_1_12026
Anonymous-210,9_1_10077
Anonymous-210,23_1_673
Anonymous-211,9_1_1281
Anonymous-211,23_1_785
ThirdIntercostalSpace,IntercostalSpace
ThirdIntercostalSpace,23_1_5234
ThirdIntercostalSpace,23_1_9461
Anonymous-212,9_1_1282
Anonymous-212,23_1_408
Meatus,SurfaceOpening
NasolacrimalDuct,NAMEDDuct
NasolacrimalDuct,23_1_2980
NasolacrimalDuct,23_1_7589
Anonymous-213,9_1_1283
Anonymous-214,9_1_1269
Anonymous-214,23_1_794
Anonymous-215,9_1_1284
Anonymous-215,23_1_796
Anonymous-216,9_1_1285
Anonymous-216,23_1_798
SecondMetacarpoPhalangealJoint,MetacarpoPhalangealJoint
SecondMetacarpoPhalangealJoint,23_1_4049
FourthDorsalInterosseusMuscleOfHand,9_1_3913
Anonymous-217,9_1_9103
Line,LinearPhysicalStructure
PiaMater,NAMEDNervousSystemPart
PiaMater,23_1_8438
PiaMater,23_1_8439
PiaMater,23_1_8440
PiaMater,23_1_8441
SpinalCord,NAMEDNervousSystemPart
SpinalCord,23_1_1539
SpinalCord,23_1_2659
SpinalCord,23_1_8440
SpinalCord,23_1_9886
SpinalCord,23_1_9887
SpinalCord,23_1_9888
SpinalCord,23_1_9889
SpinalCord,23_1_9890
SpinalCord,23_1_9891
SpinalCord,23_1_9892
SpinalCord,23_1_9893
SpinalCord,23_1_9894
SpinalCord,23_1_9895
SpinalCord,23_1_9896
SpinalCord,23_1_9897
SpinalCord,23_1_9898
Anonymous-218,9_1_10669
Anonymous-219,9_1_1287
Anonymous-219,23_1_785
SixthIntercostalSpace,IntercostalSpace
SixthIntercostalSpace,23_1_5013
SixthIntercostalSpace,23_1_9565
Anonymous-22,9_1_1288
Anonymous-22,23_1_674
KneeJoint,NAMEDLimbJoint
KneeJoint,23_1_6505
KneeJoint,23_1_6506
KneeJoint,23_1_6507
KneeJoint,23_1_6508
KneeJoint,23_1_6509
KneeJoint,23_1_6510
KneeJoint,23_1_6511
KneeJoint,23_1_6512
KneeJoint,23_1_6513
KneeJoint,23_1_6514
KneeJoint,23_1_6515
Anonymous-220,9_1_10670
HeadOrNeck,MajorBodyDivision
HeadOrNeck,23_1_5645
HeadOrNeck,23_1_5646
HeadOrNeck,23_1_5647
Anonymous-221,9_1_1290
Anonymous-221,23_1_682
Anonymous-222,9_1_9099
Anonymous-222,23_1_419
AorticValve,9_1_9200
AorticValve,23_1_1498
AorticValve,23_1_1499
AorticValve,23_1_1500
AorticValve,23_1_1501
Anonymous-223,9_1_1291
Anonymous-223,23_1_612
SolidRegion,SolidStructure
Anonymous-224,9_1_1292
Anonymous-224,23_1_808
ThyroidGland,NAMEDGland
ThyroidGland,23_1_16
ThyroidGland,23_1_441
ThyroidGland,23_1_3128
ThyroidGland,23_1_10541
ThyroidGland,23_1_10542
ThyroidGland,23_1_10543
Triiodothyronine,NAMEDOrganicComplexChemical
Triiodothyronine,23_1_507
Anonymous-225,9_1_1293
LumbarNerveRoot,SpinalNerveRoot
LumbarNerveRoot,23_1_6961
Anonymous-226,9_1_10599
Anonymous-226,23_1_712
Anonymous-227,9_1_1295
Anonymous-227,23_1_440
Meniscus,GenericInternalStructure
Meniscus,23_1_612
Meniscus,23_1_7288
MedialLateralPositionSelector,AbsolutePositionSelector
Anonymous-228,9_1_12447
Anonymous-228,23_1_812
Anonymous-229,9_1_1296
TrueCavity,9_1_13076
trulyHollow,hollow
Anonymous-23,9_1_1292
Anonymous-23,23_1_815
Thyroxine,NAMEDOrganicComplexChemical
Thyroxine,23_1_507
Anonymous-230,9_1_10758
Anonymous-230,23_1_817
NAcetylGlucosameSulphatase,AcidHydrolase
SanfilipoDSyndrome,NAMEDSyndrome
Anonymous-231,9_1_1299
Anonymous-231,23_1_682
Anonymous-232,9_1_1290
Anonymous-232,23_1_818
FlexorCarpiUlnaris,NAMEDStriatedMuscle
FlexorCarpiUlnaris,23_1_257
FlexorCarpiUlnaris,23_1_5101
FlexorCarpiUlnaris,23_1_5102
FlexorCarpiUlnaris,23_1_5103
Anonymous-233,9_1_1000
Anonymous-233,23_1_819
Anonymous-234,9_1_1300
Anonymous-234,23_1_821
SkinOfThigh,9_1_7231
lateralSelection,MedialLateralPositionSelector
L2Dermatome,Dermatome
L2Dermatome,23_1_1036
L2Dermatome,23_1_6528
L2Dermatome,23_1_6530
Anonymous-235,9_1_884
Anonymous-235,23_1_748
Anonymous-236,9_1_1206
Anonymous-236,23_1_822
CoracobrachialisMuscle,NAMEDStriatedMuscle
CoracobrachialisMuscle,23_1_1808
CoracobrachialisMuscle,23_1_2408
Anonymous-237,9_1_1011
Anonymous-237,23_1_823
Follitropin,Glycoprotein
Follitropin,23_1_507
Anonymous-238,9_1_1301
L3root,LumbarNerveRoot
Anonymous-239,9_1_1302
Anonymous-239,23_1_682
Anonymous-24,9_1_1303
Anonymous-24,23_1_825
ThirdDorsalInterosseusMuscleOfFoot,9_1_7906
Anonymous-240,9_1_1304
Anonymous-240,23_1_794
Anonymous-241,9_1_1305
Anonymous-241,23_1_682
TarsoMetatarsalJoint,NAMEDLimbJoint
TarsoMetatarsalJoint,23_1_10315
Anonymous-242,9_1_1306
Ilium,FlatBone
Anonymous-243,9_1_1307
Impetigo,Pyoderma
Anonymous-244,9_1_10759
Anonymous-244,23_1_830
PlasmaThromboplastinAntecedent,BloodClottingFactor
PlasmaThromboplastinAntecedent,23_1_1462
HaemophiliaC,Haemophilia
Anonymous-245,9_1_1309
Anonymous-245,23_1_440
Epicondyle,NAMEDSolidBoneDivisions
Epicondyle,23_1_612
Anonymous-246,9_1_1310
Anonymous-246,23_1_832
MeasuringProcess,ExaminingProcess
BloodPressure,Composite
BloodPressure,23_1_2502
BloodPressure,23_1_2503
BloodPressure,23_1_2504
BaroreceptorCell,InternalPressureSenseCell
BaroreceptorCell,23_1_2294
Anonymous-247,9_1_1202
Anonymous-247,23_1_833
Gonadoliberin,Peptide
Gonadoliberin,23_1_507
Anonymous-248,9_1_10097
Anonymous-248,23_1_687
Anonymous-249,9_1_1258
Anonymous-249,23_1_834
LatissimusDorsiMuscle,NAMEDStriatedMuscle
LatissimusDorsiMuscle,23_1_257
LatissimusDorsiMuscle,23_1_1808
LatissimusDorsiMuscle,23_1_6660
Anonymous-25,9_1_10760
Anonymous-25,23_1_836
ProtoporphyrinogenOxidase,NAMEDEnzyme
VariegatePorphyria,Porphyria
VariegatePorphyria,23_1_137
VariegatePorphyria,23_1_341
VariegatePorphyria,23_1_344
VariegatePorphyria,23_1_563
VariegatePorphyria,23_1_5713
VariegatePorphyria,23_1_10978
Anonymous-250,9_1_1312
Anonymous-250,23_1_837
Dorsiflexion,Extension
ExtensorHallucisLongus,NAMEDStriatedMuscle
ExtensorHallucisLongus,23_1_4641
Anonymous-251,9_1_10423
LymphoidCell,Leucocyte
Anonymous-252,9_1_1314
Anonymous-252,23_1_839
FirstLumbricalOfFoot,9_1_3826
Anonymous-253,9_1_10070
Anonymous-253,23_1_687
Anonymous-254,9_1_10098
Anonymous-254,23_1_673
Anonymous-255,9_1_1315
Anonymous-255,23_1_682
Anonymous-256,9_1_10099
Anonymous-256,23_1_673
Anonymous-257,9_1_11131
Anonymous-257,23_1_612
Anonymous-258,9_1_1317
ThoracicNerveRoot,SpinalNerveRoot
ThoracicNerveRoot,23_1_10495
Anonymous-259,9_1_10761
Anonymous-259,23_1_842
Mucopolysaccharidase,9_1_13195
MaroteauxLamySyndrome,NAMEDSyndrome
Anonymous-26,9_1_1319
Anonymous-26,23_1_844
Storing,ResourceManagementProcess
ExcretionOfUrine,9_1_3640
ExcretionOfUrine,23_1_4611
ExcretionOfUrine,23_1_4612
Anonymous-260,9_1_1320
Anonymous-260,23_1_845
ExtensorIndicis,NAMEDStriatedMuscle
ExtensorIndicis,23_1_198
ExtensorIndicis,23_1_202
Anonymous-261,9_1_1321
Anonymous-261,23_1_847
GastricMucosa,9_1_10513
GastricMucosa,23_1_5325
GastricMucosa,23_1_5326
GastricMucosa,23_1_5327
Anonymous-262,9_1_1312
Anonymous-262,23_1_848
ExtensorDigitorumLongusOfFoot,NAMEDStriatedMuscle
ExtensorDigitorumLongusOfFoot,23_1_4641
Anonymous-263,9_1_1322
Anonymous-263,23_1_825
Anonymous-264,9_1_10600
Anonymous-264,23_1_850
ThreeBetaHydroxysteroidDehydrogenase,NAMEDEnzyme
Anonymous-265,9_1_10483
Anonymous-265,23_1_143
Anonymous-266,9_1_1324
C2root,CervicalNerveRoot
Anonymous-267,9_1_1208
Anonymous-267,23_1_852
PectineusMuscle,NAMEDStriatedMuscle
PectineusMuscle,23_1_198
PectineusMuscle,23_1_373
Anonymous-268,9_1_1325
Anonymous-268,23_1_854
GastricJuice,NAMEDBodySubstance
GastricJuice,23_1_2437
Anonymous-269,9_1_1326
C4root,CervicalNerveRoot
Anonymous-27,9_1_885
Anonymous-27,23_1_748
Anonymous-270,9_1_1327
C8root,CervicalNerveRoot
Anonymous-271,9_1_10078
Anonymous-271,23_1_206
Anonymous-272,9_1_10762
Anonymous-272,23_1_858
Cerebrosidase,9_1_13200
FabryDisease,NAMEDSystemicDisease
Anonymous-273,9_1_11196
Anonymous-273,23_1_206
Anonymous-274,9_1_1232
Anonymous-275,9_1_1331
Anonymous-275,23_1_859
S3Dermatome,Dermatome
S3Dermatome,23_1_1177
S3Dermatome,23_1_6528
S3Dermatome,23_1_6530
Anonymous-276,9_1_12766
manuallyPowered,powered
Lever,DeviceComponent
Anonymous-277,9_1_11132
Anonymous-277,23_1_612
BodyPart,BodyStructure
BodyPart,23_1_680
Anonymous-278,9_1_1335
Anonymous-278,23_1_862
ExtensorCarpiRadialisBrevis,NAMEDStriatedMuscle
ExtensorCarpiRadialisBrevis,23_1_202
ExtensorCarpiRadialisBrevis,23_1_257
ExtensorCarpiRadialisBrevis,23_1_4640
Anonymous-279,9_1_1011
Anonymous-279,23_1_863
Anonymous-28,9_1_1336
L5root,LumbarNerveRoot
Anonymous-280,9_1_10095
Anonymous-280,23_1_673
Anonymous-281,9_1_10079
Anonymous-281,23_1_687
Anonymous-282,9_1_1312
Anonymous-282,23_1_865
PeroneusTertius,PeroneusMuscle
PeroneusTertius,23_1_4641
PeroneusTertius,23_1_8390
Anonymous-283,9_1_882
Anonymous-283,23_1_748
Anonymous-284,9_1_1338
Anonymous-284,23_1_867
ThirdMetatarsoPhalangealJoint,MetatarsoPhalangealJoint
ThirdMetatarsoPhalangealJoint,23_1_4144
FourthPlantarInterosseusMuscleOfFoot,9_1_3927
Anonymous-285,9_1_10763
Anonymous-285,23_1_869
GalactoseOnePhosphateUridylTransferase,NAMEDEnzyme
Galactosaemia,NAMEDSystemicDisease
Anonymous-286,9_1_1258
Anonymous-286,23_1_682
Anonymous-287,9_1_1340
Anonymous-287,23_1_871
Endothelium,Integument
Anonymous-288,9_1_10080
Anonymous-288,23_1_673
Anonymous-289,9_1_1304
Anonymous-289,23_1_872
TeresMinorMuscle,NAMEDStriatedMuscle
TeresMinorMuscle,23_1_6110
TeresMinorMuscle,23_1_6111
TeresMinorMuscle,23_1_10383
Anonymous-29,9_1_1342
Anonymous-29,23_1_873
SecondPalmarInterosseusMuscleOfHand,9_1_6974
Anonymous-290,9_1_1343
IonisationFeature,ChemicalFeature
ionic,IonicOrNonIonicState
Anonymous-291,9_1_1345
ThoracicRegionOfBack,PartOfBack
ThoracicRegionOfBack,23_1_738
Anonymous-292,9_1_1011
Anonymous-292,23_1_876
BetaLipotropin,Peptide
BetaLipotropin,23_1_507
Anonymous-293,9_1_1241
Anonymous-293,23_1_790
Anonymous-294,9_1_1346
Anonymous-294,23_1_143
Anonymous-295,9_1_1347
S4root,SacralNerveRoot
Anonymous-296,9_1_10100
Anonymous-296,23_1_206
Anonymous-297,9_1_11226
Anonymous-297,23_1_880
StructuralFeature,Feature
ElectronMicroscopy,9_1_3496
Anonymous-298,9_1_11195
Anonymous-298,23_1_673
Anonymous-299,9_1_1349
Anonymous-299,23_1_882
EndocrinePancreas,InternalOrgan
EndocrinePancreas,23_1_441
EndocrinePancreas,23_1_4483
EndocrinePancreas,23_1_4484
Anonymous-3,9_1_12948
Anonymous-3,23_1_883
Feature,Phenomenon
Feature,Aspect
UrineSampling,9_1_8301
Anonymous-30,9_1_1351
Anonymous-30,23_1_885
leftSelection,LeftRightSelector
CorpusCallosum,NAMEDNervousSystemPart
Anonymous-300,9_1_11199
Anonymous-300,23_1_673
Anonymous-301,9_1_1353
T5root,ThoracicNerveRoot
Anonymous-302,9_1_1165
Anonymous-302,23_1_682
Anonymous-303,9_1_1288
Anonymous-303,23_1_887
Anonymous-304,9_1_1354
Anonymous-304,23_1_682
Supination,PronatingSupinatingProcess
RadioUlnarJoint,NAMEDLimbJoint
Anonymous-305,9_1_1355
GlansPenisUrethra,9_1_4060
Anonymous-306,9_1_10477
Anonymous-307,9_1_1356
T1root,ThoracicNerveRoot
Anonymous-308,9_1_1221
Anonymous-308,23_1_891
SecondDorsalInterosseusMuscleOfFoot,9_1_6958
Anonymous-309,9_1_10101
Anonymous-309,23_1_687
Anonymous-31,9_1_1357
Anonymous-31,23_1_892
AnteriorIntercostalArtery,IntercostalArtery
AnteriorIntercostalArtery,23_1_1394
InternalThoracicArtery,NAMEDSystemicArtery
InternalThoracicArtery,23_1_440
InternalThoracicArtery,23_1_2648
InternalThoracicArtery,23_1_6229
InternalThoracicArtery,23_1_6230
InternalThoracicArtery,23_1_6231
InternalThoracicArtery,23_1_6232
Anonymous-310,9_1_1011
Anonymous-310,23_1_893
Prolactin,Protein
Prolactin,23_1_507
Anonymous-311,9_1_1358
Anonymous-311,23_1_894
MusculoPhrenicArtery,NAMEDSystemicArtery
MusculoPhrenicArtery,23_1_440
Anonymous-312,9_1_1003
Anonymous-312,23_1_895
BicepsFemoris,NAMEDStriatedMuscle
BicepsFemoris,23_1_257
BicepsFemoris,23_1_2409
BicepsFemoris,23_1_2410
BicepsFemoris,23_1_2411
Anonymous-313,9_1_1288
Anonymous-313,23_1_896
Semitendinosus,NAMEDStriatedMuscle
Semitendinosus,23_1_198
Semitendinosus,23_1_2409
Semitendinosus,23_1_2410
Semitendinosus,23_1_9517
Anonymous-314,9_1_1001
Anonymous-314,23_1_897
QuadratusFemorisMuscle,NAMEDStriatedMuscle
QuadratusFemorisMuscle,23_1_8989
QuadratusFemorisMuscle,23_1_8990
QuadratusFemorisMuscle,23_1_8991
QuadratusFemorisMuscle,23_1_8992
QuadratusFemorisMuscle,23_1_8993
Anonymous-315,9_1_1359
Anonymous-315,23_1_714
Anonymous-316,9_1_1259
Anonymous-316,23_1_780
Anonymous-317,9_1_1360
Anonymous-317,23_1_899
InterphalangealJointOfThumb,9_1_1372
FirstDorsalInterosseusMuscleOfHand,9_1_3821
Anonymous-318,9_1_1361
Anonymous-318,23_1_901
intermittent,TemporalPatternState
Anonymous-319,9_1_13172
Anonymous-319,23_1_673
Anonymous-32,9_1_1362
Anonymous-32,23_1_796
Anonymous-320,9_1_10082
Anonymous-320,23_1_206
Anonymous-321,9_1_9115
Anonymous-321,23_1_902
SkinOfArm,9_1_7179
SkinOfArm,23_1_9671
SkinOfArm,23_1_9672
SkinOfArm,23_1_9673
C5Dermatome,Dermatome
C5Dermatome,23_1_1054
C5Dermatome,23_1_2834
Anonymous-322,9_1_895
Anonymous-322,23_1_903
Anonymous-323,9_1_11240
Anonymous-323,23_1_905
Perineum,NAMEDTrunkBodyPart
Perineum,23_1_16
Perineum,23_1_8332
Perineum,23_1_8333
femaleSex,unambiguousSex
Introitus,SurfaceOpening
Introitus,23_1_16
Introitus,23_1_644
Introitus,23_1_3295
Introitus,23_1_6352
Introitus,23_1_6353
Introitus,23_1_6354
Anonymous-324,9_1_1306
Anonymous-325,9_1_10764
Anonymous-325,23_1_907
PompeDisease,NAMEDSystemicDisease
Anonymous-326,9_1_1366
S5root,SacralNerveRoot
Anonymous-327,9_1_897
Anonymous-327,23_1_909
Anonymous-328,9_1_1245
Anonymous-328,23_1_910
CingulumOfTooth,NAMEDOralCavityBodyPart
Anonymous-329,9_1_1367
Anonymous-33,9_1_10765
Anonymous-33,23_1_913
Iduronidase,AcidHydrolase
ScheieSyndrome,NAMEDSyndrome
Anonymous-330,9_1_10601
Anonymous-330,23_1_915
CytochromeP450C21,CytochromeP450
Anonymous-331,9_1_10667
Anonymous-332,9_1_1370
Anonymous-332,23_1_682
Elevating,MovingUpwards
Anonymous-333,9_1_1011
Anonymous-333,23_1_916
Anonymous-334,9_1_1371
Anonymous-334,23_1_917
BrachioradialisMuscle,NAMEDStriatedMuscle
BrachioradialisMuscle,23_1_202
BrachioradialisMuscle,23_1_257
BrachioradialisMuscle,23_1_2645
Anonymous-335,9_1_10473
Anonymous-335,23_1_919
InterphalangealJoint,NAMEDLimbJoint
Thumb,9_1_7957
Thumb,23_1_10523
Thumb,23_1_10524
Thumb,23_1_10525
Thumb,23_1_10526
Thumb,23_1_10527
Thumb,23_1_10528
FlexorDigitorumSuperficialis,NAMEDStriatedMuscle
FlexorDigitorumSuperficialis,23_1_257
FlexorDigitorumSuperficialis,23_1_5101
FlexorDigitorumSuperficialis,23_1_5102
FlexorDigitorumSuperficialis,23_1_5106
Anonymous-336,9_1_1373
PsychologicalSystem,FunctionalSystem
Anonymous-337,9_1_1314
Anonymous-337,23_1_780
Anonymous-338,9_1_1374
Anonymous-339,9_1_1375
CervicalNerveRoot,SpinalNerveRoot
CervicalNerveRoot,23_1_3116
Anonymous-34,9_1_10102
Anonymous-34,23_1_534
Anonymous-340,9_1_13173
Anonymous-340,23_1_673
Anonymous-341,9_1_1279
Anonymous-342,9_1_1335
Anonymous-342,23_1_924
ExtensorCarpiRadialisLongus,NAMEDStriatedMuscle
ExtensorCarpiRadialisLongus,23_1_202
ExtensorCarpiRadialisLongus,23_1_257
ExtensorCarpiRadialisLongus,23_1_4640
Anonymous-343,9_1_10602
Anonymous-343,23_1_850
Progesterone,NAMEDOrganicComplexChemical
Progesterone,23_1_1465
Progesterone,23_1_4324
Anonymous-344,9_1_1377
DistalPartOfHumerus,9_1_3307
DistalPartOfHumerus,23_1_4164
DistalPartOfHumerus,23_1_4165
DistalPartOfHumerus,23_1_4166
DistalPartOfHumerus,23_1_4167
DistalPartOfHumerus,23_1_4168
DistalPartOfHumerus,23_1_4169
Anonymous-345,9_1_1257
Anonymous-345,23_1_862
Anonymous-346,9_1_10425
Anonymous-348,9_1_10103
Anonymous-348,23_1_206
Anonymous-349,9_1_12922
Anonymous-349,23_1_687
Anonymous-35,9_1_1221
Anonymous-35,23_1_684
Anonymous-350,9_1_1379
Anonymous-350,23_1_928
SkinOfFoot,9_1_7194
S1Dermatome,Dermatome
S1Dermatome,23_1_743
Anonymous-351,9_1_1262
Anonymous-351,23_1_929
Anonymous-352,9_1_10720
Anonymous-352,23_1_206
Anonymous-353,9_1_1381
DegenerativeProcess,AcquiredPathologicalProcess
Anonymous-354,9_1_1382
Anonymous-354,23_1_932
rightSelection,LeftRightSelector
Anonymous-355,9_1_1383
CardiacFunction,9_1_2467
Anonymous-356,9_1_1216
Anonymous-356,23_1_206
Anonymous-357,9_1_1209
Anonymous-357,23_1_834
Anonymous-358,9_1_11189
Anonymous-358,23_1_206
Anonymous-359,9_1_12223
Anonymous-36,9_1_1208
Anonymous-36,23_1_682
Anonymous-360,9_1_12323
Balloon,DeviceComponent
Anonymous-361,9_1_1384
LungParenchyma,9_1_5130
Anonymous-362,9_1_11201
Anonymous-362,23_1_206
Anonymous-363,9_1_10721
Anonymous-363,23_1_206
Anonymous-364,9_1_1269
Anonymous-364,23_1_822
Anonymous-365,9_1_1386
Anonymous-365,23_1_785
EighthIntercostalSpace,IntercostalSpace
EighthIntercostalSpace,23_1_4396
EighthIntercostalSpace,23_1_4397
Anonymous-366,9_1_1387
C6root,CervicalNerveRoot
Anonymous-368,9_1_10766
Anonymous-368,23_1_939
HeparanSulphatase,AcidHydrolase
SanfilipoASyndrome,NAMEDSyndrome
Anonymous-369,9_1_10767
Anonymous-369,23_1_941
CytochromeP450C17,CytochromeP450
PseudohermaphroditicCongenitalAdrenalHyperplasia,CongenitalAdrenalHyperplasia
PseudohermaphroditicCongenitalAdrenalHyperplasia,23_1_342
PseudohermaphroditicCongenitalAdrenalHyperplasia,23_1_8888
PseudohermaphroditicCongenitalAdrenalHyperplasia,23_1_8889
PseudohermaphroditicCongenitalAdrenalHyperplasia,23_1_8890
PseudohermaphroditicCongenitalAdrenalHyperplasia,23_1_8891
Anonymous-37,9_1_1390
Anonymous-37,23_1_534
Cell,OrganicSolidStructure
Cell,MicroscopicStructure
Anonymous-370,9_1_1391
Anonymous-370,23_1_944
Mucus,NAMEDBodySubstance
MucinCell,ConnectiveTissueCell
Anonymous-371,9_1_1392
Anonymous-371,23_1_945
QuadratusPlantaeMuscle,NAMEDStriatedMuscle
Anonymous-372,9_1_10768
Anonymous-372,23_1_947
UroporphyrinogenDecarboxylase,NAMEDEnzyme
FamilialPorphyriaCutaneaTarda,PorphyriaCutaneaTarda
Anonymous-373,9_1_1000
Anonymous-373,23_1_948
Gracilis,NAMEDStriatedMuscle
Gracilis,23_1_257
Gracilis,23_1_373
Anonymous-374,9_1_896
Anonymous-374,23_1_909
Anonymous-375,9_1_1303
Anonymous-375,23_1_949
ThirdPlantarInterosseusMuscleOfFoot,9_1_7923
Anonymous-376,9_1_10669
Anonymous-377,9_1_894
Anonymous-377,23_1_950
Anonymous-378,9_1_10084
Anonymous-378,23_1_534
Anonymous-379,9_1_1251
Anonymous-379,23_1_695
Anonymous-38,9_1_10104
Anonymous-38,23_1_687
Anonymous-380,9_1_1206
Anonymous-380,23_1_778
Anonymous-381,9_1_1395
Anonymous-381,23_1_896
Anonymous-382,9_1_1264
Anonymous-382,23_1_951
Anonymous-383,9_1_11195
Anonymous-383,23_1_687
Anonymous-384,9_1_11197
Anonymous-384,23_1_206
Anonymous-385,9_1_1396
Anonymous-385,23_1_785
SeventhIntercostalSpace,IntercostalSpace
SeventhIntercostalSpace,23_1_4396
SeventhIntercostalSpace,23_1_9565
Anonymous-386,9_1_1354
Anonymous-386,23_1_953
BicepsBrachii,NAMEDStriatedMuscle
BicepsBrachii,23_1_1808
BicepsBrachii,23_1_2407
BicepsBrachii,23_1_2408
Anonymous-387,9_1_1397
Anonymous-387,23_1_954
SerratusAnteriorMuscle,NAMEDStriatedMuscle
SerratusAnteriorMuscle,23_1_1808
Anonymous-388,9_1_12223
Anonymous-389,9_1_1398
Anonymous-389,23_1_955
FlexorCarpiRadialis,NAMEDStriatedMuscle
FlexorCarpiRadialis,23_1_257
FlexorCarpiRadialis,23_1_5100
FlexorCarpiRadialis,23_1_5101
FlexorCarpiRadialis,23_1_5102
Anonymous-39,9_1_1304
Anonymous-39,23_1_682
Anonymous-390,9_1_1399
Anonymous-390,23_1_848
InterphalangealJointOfToe,9_1_4604
Anonymous-391,9_1_12449
